Data,Concurso,Num 1,Num 2,Num 3,Num 4,Num 5,Num 6
06/05/2017,1927,10,26,28,51,53,59
09/05/2017,1928,3,10,23,36,43,52
11/05/2017,1929,4,17,18,37,52,56
13/05/2017,1930,2,8,9,15,22,34
17/05/2017,1931,10,16,21,29,44,55
20/05/2017,1932,2,14,15,19,35,59
24/05/2017,1933,8,23,35,39,56,59
27/05/2017,1934,1,3,10,17,23,24
31/05/2017,1935,3,12,24,40,51,52
03/06/2017,1936,6,10,24,29,43,55
07/06/2017,1937,10,16,32,40,42,54
10/06/2017,1938,7,24,29,39,45,52
14/06/2017,1939,9,13,16,17,36,47
17/06/2017,1940,1,9,24,38,48,49
21/06/2017,1941,6,18,20,24,43,48
24/06/2017,1942,9,11,12,30,39,43
28/06/2017,1943,8,9,39,47,57,59
01/07/2017,1944,4,8,10,21,45,54
04/07/2017,1945,4,6,39,44,52,60
06/07/2017,1946,8,33,40,52,55,59
08/07/2017,1947,12,20,24,28,33,57
12/07/2017,1948,1,6,14,22,30,56
15/07/2017,1949,10,21,32,34,48,57
19/07/2017,1950,14,16,19,21,33,55
22/07/2017,1951,9,21,36,38,52,53
26/07/2017,1952,9,26,29,42,43,45
29/07/2017,1953,9,25,33,35,40,49
02/08/2017,1954,15,27,33,36,41,45
05/08/2017,1955,5,8,20,28,40,45
08/08/2017,1956,2,14,22,23,29,47
10/08/2017,1957,15,20,22,24,34,55
12/08/2017,1958,8,21,27,35,43,56
16/08/2017,1959,1,18,25,37,39,43
19/08/2017,1960,17,25,26,30,32,50
23/08/2017,1961,5,6,15,25,39,53
26/08/2017,1962,4,5,7,34,42,60
30/08/2017,1963,2,27,32,36,48,50
02/09/2017,1964,26,28,35,38,48,55
06/09/2017,1965,10,13,19,32,40,60
09/09/2017,1966,13,30,32,39,46,54
13/09/2017,1967,35,36,39,44,48,52
16/09/2017,1968,8,20,30,32,48,59
19/09/2017,1969,5,10,18,24,39,52
21/09/2017,1970,4,10,41,44,52,54
23/09/2017,1971,9,16,20,54,57,59
27/09/2017,1972,1,12,16,17,52,60
30/09/2017,1973,4,19,27,38,54,57
04/10/2017,1974,8,11,24,26,47,57
07/10/2017,1975,12,14,19,25,52,59
11/10/2017,1976,3,16,28,32,34,37
14/10/2017,1977,2,6,22,44,55,57
17/10/2017,1978,22,23,29,32,38,45
19/10/2017,1979,12,16,17,18,34,37
21/10/2017,1980,6,15,19,37,39,53
25/10/2017,1981,4,14,20,24,46,50
28/10/2017,1982,5,6,10,14,22,36
01/11/2017,1983,21,29,32,35,43,50
04/11/2017,1984,9,28,29,34,36,55
07/11/2017,1985,23,36,43,44,55,56
09/11/2017,1986,10,14,31,34,45,58
11/11/2017,1987,5,10,39,42,46,54
16/11/2017,1988,15,22,30,32,40,58
18/11/2017,1989,11,24,26,34,37,59
22/11/2017,1990,19,20,28,34,36,44
25/11/2017,1991,5,11,13,21,53,54
29/11/2017,1992,6,17,33,48,50,57
02/12/2017,1993,2,5,12,32,40,44
06/12/2017,1994,14,26,29,35,37,39
09/12/2017,1995,7,20,21,24,40,56
13/12/2017,1996,1,7,14,31,35,46
16/12/2017,1997,8,21,24,25,52,57
19/12/2017,1998,15,37,38,42,49,50
21/12/2017,1999,3,6,10,17,34,37
31/12/2017,2000,20,22,36,42,52,60
03/01/2018,2001,4,28,30,38,46,59
06/01/2018,2002,28,34,40,43,50,51
10/01/2018,2003,1,5,14,23,35,45
13/01/2018,2004,11,19,22,33,34,53
17/01/2018,2005,1,9,14,20,25,54
20/01/2018,2006,4,14,39,41,54,58
24/01/2018,2007,22,27,33,42,58,59
27/01/2018,2008,1,37,44,46,48,50
31/01/2018,2009,8,10,18,34,39,56
03/02/2018,2010,2,28,32,35,54,58
06/02/2018,2011,8,11,27,35,36,51
08/02/2018,2012,6,23,30,36,53,56
10/02/2018,2013,16,32,40,46,53,56
14/02/2018,2014,17,18,27,32,39,58
17/02/2018,2015,4,11,17,18,21,48
21/02/2018,2016,2,10,11,24,38,56
24/02/2018,2017,11,22,25,27,55,59
28/02/2018,2018,23,41,46,52,54,59
03/03/2018,2019,2,36,46,48,57,60
07/03/2018,2020,7,14,32,37,40,60
10/03/2018,2021,4,28,45,48,52,60
14/03/2018,2022,1,6,7,8,23,56
17/03/2018,2023,16,20,23,29,35,47
21/03/2018,2024,4,24,46,52,55,56
24/03/2018,2025,10,23,31,33,51,52
28/03/2018,2026,11,15,29,37,39,44
31/03/2018,2027,7,11,24,36,42,58
04/04/2018,2028,6,15,18,33,37,40
07/04/2018,2029,4,27,38,40,58,59
11/04/2018,2030,18,23,37,39,50,55
14/04/2018,2031,6,14,19,20,39,53
17/04/2018,2032,10,18,33,38,40,43
20/04/2018,2033,6,7,13,17,22,56
25/04/2018,2034,30,35,36,38,49,52
28/04/2018,2035,7,8,19,23,27,58
02/05/2018,2036,14,16,23,30,45,60
05/05/2018,2037,6,25,26,35,38,40
08/05/2018,2038,6,12,22,28,31,44
10/05/2018,2039,6,9,41,54,56,58
12/05/2018,2040,10,12,22,25,42,54
16/05/2018,2041,14,22,29,32,33,35
19/05/2018,2042,21,38,53,56,57,58
23/05/2018,2043,7,14,47,54,56,60
26/05/2018,2044,15,25,27,45,46,50
30/05/2018,2045,3,6,11,27,28,46
02/06/2018,2046,1,18,19,29,44,54
06/06/2018,2047,10,19,26,35,38,39
09/06/2018,2048,10,19,27,31,51,53
13/06/2018,2049,8,31,32,33,38,50
16/06/2018,2050,1,5,6,37,44,53
20/06/2018,2051,50,51,56,57,58,59
23/06/2018,2052,12,22,27,37,40,55
27/06/2018,2053,4,7,12,22,26,39
30/06/2018,2054,6,25,35,43,46,53
03/07/2018,2055,18,22,29,34,36,47
05/07/2018,2056,10,13,20,37,38,54
07/07/2018,2057,4,19,23,29,56,59
11/07/2018,2058,4,5,36,40,44,56
14/07/2018,2059,8,9,11,25,39,41
18/07/2018,2060,33,36,40,44,45,54
21/07/2018,2061,8,10,15,23,25,34
25/07/2018,2062,6,10,19,24,25,29
28/07/2018,2063,10,14,36,53,55,60
01/08/2018,2064,4,11,20,30,37,43
04/08/2018,2065,6,25,27,35,45,55
08/08/2018,2066,2,11,13,26,32,59
11/08/2018,2067,3,5,9,40,42,47
14/08/2018,2068,3,17,34,35,40,48
16/08/2018,2069,5,26,27,34,42,48
18/08/2018,2070,24,33,34,35,46,60
22/08/2018,2071,10,12,13,20,22,54
25/08/2018,2072,12,15,18,30,52,55
29/08/2018,2073,8,18,23,37,42,58
01/09/2018,2074,7,9,23,33,57,59
05/09/2018,2075,5,6,12,15,22,43
08/09/2018,2076,13,16,26,35,37,39
12/09/2018,2077,2,11,15,30,36,39
15/09/2018,2078,1,2,14,37,55,58
18/09/2018,2079,10,22,40,46,55,58
20/09/2018,2080,13,18,35,40,41,42
22/09/2018,2081,6,25,33,42,48,49
26/09/2018,2082,1,18,19,33,56,60
29/09/2018,2083,7,20,26,37,38,39
03/10/2018,2084,12,21,25,37,38,49
06/10/2018,2085,4,35,43,46,47,53
10/10/2018,2086,2,18,19,23,34,53
13/10/2018,2087,3,14,24,27,38,56
17/10/2018,2088,5,10,32,38,48,49
20/10/2018,2089,8,11,18,37,40,51
23/10/2018,2090,10,11,12,37,38,59
25/10/2018,2091,11,13,15,17,22,27
27/10/2018,2092,8,14,27,34,52,54
31/10/2018,2093,4,16,19,31,33,44
03/11/2018,2094,16,29,35,43,49,56
07/11/2018,2095,6,11,13,19,24,51
10/11/2018,2096,9,24,28,45,49,51
14/11/2018,2097,2,8,18,27,38,60
17/11/2018,2098,5,15,20,27,30,58
21/11/2018,2099,1,10,11,13,35,49
24/11/2018,2100,2,8,18,37,56,58
28/11/2018,2101,4,6,17,34,51,57
01/12/2018,2102,3,13,40,44,46,50
04/12/2018,2103,2,10,12,27,45,56
06/12/2018,2104,11,13,16,24,31,46
08/12/2018,2105,3,27,36,39,40,43
12/12/2018,2106,8,38,44,50,56,60
15/12/2018,2107,19,22,29,41,44,59
18/12/2018,2108,4,12,16,34,44,49
20/12/2018,2109,5,10,12,18,25,33
31/12/2018,2110,1,41,44,46,54,58
02/01/2019,2111,17,39,43,46,52,53
05/01/2019,2112,11,14,21,25,46,50
09/01/2019,2113,17,25,30,35,42,57
12/01/2019,2114,4,19,27,35,40,44
15/01/2019,2115,1,9,19,21,34,54
17/01/2019,2116,4,28,29,30,43,52
19/01/2019,2117,11,12,20,40,41,46
23/01/2019,2118,19,21,26,31,42,49
26/01/2019,2119,13,20,24,25,38,41
30/01/2019,2120,8,10,17,29,37,40
02/02/2019,2121,3,11,15,21,27,49
06/02/2019,2122,14,15,47,50,56,59
09/02/2019,2123,2,11,20,31,43,47
13/02/2019,2124,1,31,44,46,53,58
16/02/2019,2125,7,12,24,27,39,58
20/02/2019,2126,1,7,28,30,44,46
23/02/2019,2127,11,16,24,46,54,55
26/02/2019,2128,6,12,31,32,46,60
28/02/2019,2129,13,16,36,53,54,55
02/03/2019,2130,2,3,6,18,20,28
06/03/2019,2131,5,18,30,35,39,60
09/03/2019,2132,19,20,26,51,52,57
13/03/2019,2133,6,21,34,46,54,59
16/03/2019,2134,9,23,28,40,48,59
20/03/2019,2135,1,8,11,22,30,35
23/03/2019,2136,1,2,11,12,34,49
27/03/2019,2137,4,13,14,21,30,34
30/03/2019,2138,14,23,29,41,57,58
03/04/2019,2139,17,20,26,36,42,54
06/04/2019,2140,10,11,17,19,37,41
10/04/2019,2141,7,40,44,50,52,57
13/04/2019,2142,2,12,35,51,57,58
17/04/2019,2143,7,16,21,33,55,60
20/04/2019,2144,6,8,28,51,53,59
24/04/2019,2145,16,18,31,39,42,44
27/04/2019,2146,17,19,37,41,42,49
02/05/2019,2147,8,15,32,33,58,59
04/05/2019,2148,21,23,37,44,46,48
08/05/2019,2149,23,24,26,38,42,49
11/05/2019,2150,2,14,18,29,36,38
15/05/2019,2151,26,29,36,49,50,59
18/05/2019,2152,8,13,28,31,32,33
22/05/2019,2153,7,25,41,47,50,53
25/05/2019,2154,2,6,27,37,44,47
29/05/2019,2155,1,6,23,26,39,49
01/06/2019,2156,31,33,34,35,39,48
05/06/2019,2157,9,27,35,45,46,59
08/06/2019,2158,14,26,35,38,45,53
12/06/2019,2159,1,19,46,47,49,53
15/06/2019,2160,8,9,10,24,42,44
19/06/2019,2161,11,16,22,30,34,42
22/06/2019,2162,8,18,20,24,36,45
26/06/2019,2163,16,17,25,47,48,58
29/06/2019,2164,5,37,43,49,54,56
03/07/2019,2165,3,19,34,44,56,58
06/07/2019,2166,27,37,38,43,45,54
09/07/2019,2167,1,4,25,27,29,37
11/07/2019,2168,7,34,45,51,54,59
13/07/2019,2169,10,21,24,36,38,51
17/07/2019,2170,12,13,19,36,44,55
20/07/2019,2171,9,24,28,37,43,57
24/07/2019,2172,2,9,42,44,48,50
27/07/2019,2173,10,15,34,36,56,60
31/07/2019,2174,7,25,32,43,53,55
03/08/2019,2175,8,23,25,39,43,44
06/08/2019,2176,9,11,14,31,48,51
08/08/2019,2177,2,16,21,42,50,56
10/08/2019,2178,2,13,24,35,50,54
14/08/2019,2179,10,12,16,21,28,38
17/08/2019,2180,1,8,19,33,36,48
21/08/2019,2181,19,22,39,46,47,59
24/08/2019,2182,13,26,30,34,43,51
28/08/2019,2183,15,36,45,51,52,59
31/08/2019,2184,9,18,19,22,42,47
04/09/2019,2185,12,18,19,27,41,46
09/09/2019,2186,10,11,16,21,46,50
11/09/2019,2187,2,17,21,28,51,60
14/09/2019,2188,4,11,16,22,29,33
18/09/2019,2189,5,9,20,25,35,53
21/09/2019,2190,4,8,26,33,46,53
24/09/2019,2191,7,16,37,53,57,59
26/09/2019,2192,7,8,22,27,29,42
28/09/2019,2193,8,16,20,21,31,34
02/10/2019,2194,14,24,32,38,46,53
05/10/2019,2195,1,25,27,28,41,56
09/10/2019,2196,3,11,29,35,44,57
14/10/2019,2197,1,11,34,36,44,56
16/10/2019,2198,15,23,30,35,38,44
19/10/2019,2199,11,15,28,36,43,55
22/10/2019,2200,3,13,23,41,49,53
24/10/2019,2201,11,29,37,38,43,60
26/10/2019,2202,17,34,46,49,50,57
30/10/2019,2203,1,28,29,32,35,56
04/11/2019,2204,12,21,28,37,42,57
06/11/2019,2205,6,27,38,42,45,57
09/11/2019,2206,6,10,11,43,53,55
13/11/2019,2207,16,25,30,40,45,49
16/11/2019,2208,22,25,28,32,33,47
20/11/2019,2209,11,17,24,25,33,34
23/11/2019,2210,27,36,40,41,44,54
27/11/2019,2211,23,26,51,52,53,58
30/11/2019,2212,5,7,10,32,46,60
04/12/2019,2213,4,10,18,30,34,47
07/12/2019,2214,1,19,21,23,33,43
11/12/2019,2215,10,24,42,43,48,49
14/12/2019,2216,10,14,16,30,32,36
17/12/2019,2217,6,16,22,38,48,52
19/12/2019,2218,8,28,36,45,57,59
21/12/2019,2219,3,35,38,40,57,58
31/12/2019,2220,5,23,34,45,56,57
04/01/2020,2221,13,14,29,30,48,59
08/01/2020,2222,2,26,40,42,49,56
11/01/2020,2223,16,23,32,50,52,58
15/01/2020,2224,1,32,37,44,46,47
18/01/2020,2225,2,4,7,16,30,38
21/01/2020,2226,6,9,12,27,32,57
23/01/2020,2227,9,19,23,32,39,45
25/01/2020,2228,6,11,29,40,41,58
29/01/2020,2229,7,17,26,39,56,60
01/02/2020,2230,4,13,25,40,53,57
05/02/2020,2231,7,8,31,34,38,47
08/02/2020,2232,4,6,32,35,41,45
12/02/2020,2233,4,21,27,29,42,47
15/02/2020,2234,14,18,30,35,55,57
19/02/2020,2235,7,20,38,43,45,53
22/02/2020,2236,11,20,27,28,53,60
27/02/2020,2237,11,36,45,55,57,58
29/02/2020,2238,7,27,31,39,45,46
04/03/2020,2239,7,9,10,19,25,58
07/03/2020,2240,1,13,18,26,40,56
10/03/2020,2241,5,9,18,24,25,42
12/03/2020,2242,14,18,28,35,38,54
14/03/2020,2243,3,5,11,34,37,42
18/03/2020,2244,11,14,15,18,33,34
21/03/2020,2245,5,9,24,27,33,46
25/03/2020,2246,1,42,44,47,48,53
28/03/2020,2247,9,15,20,29,30,42
01/04/2020,2248,4,9,31,47,49,53
04/04/2020,2249,27,33,39,52,57,58
08/04/2020,2250,5,15,22,26,54,58
11/04/2020,2251,1,17,30,37,46,50
15/04/2020,2252,31,32,33,39,52,55
18/04/2020,2253,4,9,24,44,47,56
22/04/2020,2254,15,20,39,41,49,57
25/04/2020,2255,9,10,30,37,47,54
29/04/2020,2256,18,21,30,31,34,51
02/05/2020,2257,1,5,7,14,23,26
05/05/2020,2258,20,27,41,54,56,58
07/05/2020,2259,12,14,34,35,37,47
09/05/2020,2260,7,23,26,27,29,51
13/05/2020,2261,7,8,14,23,30,46
16/05/2020,2262,9,24,33,43,49,57
20/05/2020,2263,2,3,8,19,29,37
23/05/2020,2264,14,20,23,39,46,50
27/05/2020,2265,10,23,31,37,58,59
30/05/2020,2266,20,32,33,48,49,53
03/06/2020,2267,4,13,23,28,30,52
06/06/2020,2268,1,11,14,23,29,55
10/06/2020,2269,14,16,38,39,41,48
13/06/2020,2270,6,10,27,28,41,52
17/06/2020,2271,2,5,11,24,41,49
20/06/2020,2272,15,16,20,38,40,58
24/06/2020,2273,8,11,17,33,40,55
27/06/2020,2274,2,4,25,36,50,53
01/07/2020,2275,5,15,18,27,49,57
04/07/2020,2276,10,22,23,37,53,60
08/07/2020,2277,8,17,34,37,43,45
11/07/2020,2278,5,12,14,20,27,28
14/07/2020,2279,28,29,31,50,58,59
16/07/2020,2280,14,27,35,40,50,55
18/07/2020,2281,12,27,30,36,45,52
22/07/2020,2282,4,24,37,43,59,60
25/07/2020,2283,4,10,12,14,36,46
29/07/2020,2284,1,7,10,12,33,42
01/08/2020,2285,9,21,30,41,42,43
05/08/2020,2286,2,4,6,29,41,56
08/08/2020,2287,2,26,35,39,40,56
11/08/2020,2288,6,9,34,37,38,45
13/08/2020,2289,5,18,36,44,57,60
15/08/2020,2290,12,26,31,36,37,49
19/08/2020,2291,6,16,18,33,42,57
22/08/2020,2292,1,2,10,37,42,48
26/08/2020,2293,9,15,20,33,41,43
29/08/2020,2294,6,13,26,28,35,41
02/09/2020,2295,1,6,21,29,36,59
05/09/2020,2296,20,22,35,40,41,59
09/09/2020,2297,13,17,21,31,41,49
12/09/2020,2298,2,3,19,40,44,60
15/09/2020,2299,9,21,37,39,43,54
17/09/2020,2300,17,18,35,36,47,52
19/09/2020,2301,18,22,25,27,43,44
23/09/2020,2302,3,7,17,20,48,50
26/09/2020,2303,12,21,29,54,56,57
30/09/2020,2304,7,16,22,38,55,57
03/10/2020,2305,3,19,28,33,57,58
07/10/2020,2306,16,33,38,46,53,55
10/10/2020,2307,9,13,26,38,58,60
14/10/2020,2308,9,11,29,30,33,60
17/10/2020,2309,13,17,28,29,42,53
20/10/2020,2310,3,5,9,35,43,60
22/10/2020,2311,3,27,39,46,47,60
24/10/2020,2312,3,20,26,45,49,58
28/10/2020,2313,6,7,28,42,45,49
31/10/2020,2314,1,10,17,26,30,53
04/11/2020,2315,2,11,43,49,52,56
07/11/2020,2316,3,8,30,33,35,48
11/11/2020,2317,28,44,52,54,58,60
14/11/2020,2318,6,17,25,35,40,49
18/11/2020,2319,6,30,35,39,42,48
21/11/2020,2320,14,25,28,41,43,46
25/11/2020,2321,2,5,10,29,34,41
28/11/2020,2322,20,27,35,39,50,59
02/12/2020,2323,2,16,19,31,43,60
05/12/2020,2324,33,34,37,46,52,60
08/12/2020,2325,10,16,27,34,36,57
10/12/2020,2326,30,37,45,54,57,58
12/12/2020,2327,8,11,14,39,48,53
16/12/2020,2328,12,14,28,42,45,55
19/12/2020,2329,17,20,22,35,41,42
31/12/2020,2330,11,13,16,36,53,57
02/01/2021,2331,12,33,35,36,44,52
06/01/2021,2332,9,16,31,41,53,55
09/01/2021,2333,4,13,20,22,25,60
13/01/2021,2334,9,18,23,42,47,49
16/01/2021,2335,8,10,20,27,28,50
20/01/2021,2336,2,9,34,49,51,55
23/01/2021,2337,8,21,23,34,42,47
26/01/2021,2338,4,18,29,47,48,59
28/01/2021,2339,16,21,28,41,49,51
30/01/2021,2340,4,9,31,32,42,46
03/02/2021,2341,17,20,24,27,40,60
06/02/2021,2342,4,31,42,45,49,56
10/02/2021,2343,11,17,25,38,52,57
13/02/2021,2344,7,16,19,22,28,55
17/02/2021,2345,3,4,11,40,42,58
20/02/2021,2346,8,9,17,30,58,60
24/02/2021,2347,2,3,7,48,51,54
27/02/2021,2348,5,10,25,32,49,54
03/03/2021,2349,25,28,29,34,41,45
06/03/2021,2350,19,22,35,41,47,49
10/03/2021,2351,9,17,38,41,49,55
13/03/2021,2352,3,19,34,41,48,53
17/03/2021,2353,6,18,25,30,42,54
20/03/2021,2354,7,30,31,41,50,56
24/03/2021,2355,3,10,25,36,51,58
27/03/2021,2356,19,28,30,34,40,51
31/03/2021,2357,5,9,11,16,43,57
03/04/2021,2358,31,32,39,42,43,51
06/04/2021,2359,10,15,21,24,29,45
08/04/2021,2360,14,21,22,29,35,46
10/04/2021,2361,3,20,22,32,35,50
14/04/2021,2362,6,14,24,34,39,58
17/04/2021,2363,20,33,42,44,51,56
22/04/2021,2364,1,17,28,37,44,50
24/04/2021,2365,4,27,33,35,38,41
28/04/2021,2366,5,23,29,34,53,60
30/04/2021,2367,4,7,13,25,36,58
04/05/2021,2368,4,9,17,19,37,60
06/05/2021,2369,7,31,37,42,44,56
08/05/2021,2370,4,15,30,36,39,48
12/05/2021,2371,3,19,25,44,46,57
15/05/2021,2372,23,24,26,44,49,60
19/05/2021,2373,12,13,25,37,39,41
22/05/2021,2374,2,6,44,46,53,58
26/05/2021,2375,12,14,17,18,19,22
29/05/2021,2376,5,18,29,35,43,44
02/06/2021,2377,11,37,38,41,49,54
05/06/2021,2378,2,8,26,32,46,56
09/06/2021,2379,11,16,20,24,39,53
12/06/2021,2380,7,23,32,41,42,47
16/06/2021,2381,6,9,19,38,53,55
19/06/2021,2382,13,15,16,20,40,41
23/06/2021,2383,9,13,22,25,26,31
26/06/2021,2384,12,24,32,37,43,60
29/06/2021,2385,11,13,16,35,49,50
01/07/2021,2386,8,26,30,31,38,48
03/07/2021,2387,8,30,33,37,45,48
07/07/2021,2388,16,30,37,39,40,51
10/07/2021,2389,9,13,20,22,32,56
14/07/2021,2390,5,8,13,27,36,50
17/07/2021,2391,11,15,23,25,34,53
21/07/2021,2392,26,27,28,32,38,51
24/07/2021,2393,5,16,25,36,42,44
28/07/2021,2394,4,11,12,44,45,57
31/07/2021,2395,2,3,25,39,42,49
04/08/2021,2396,6,14,20,39,46,48
07/08/2021,2397,8,17,30,36,54,59
10/08/2021,2398,27,35,42,44,51,52
12/08/2021,2399,9,21,25,26,36,53
14/08/2021,2400,8,11,13,33,38,48
18/08/2021,2401,6,22,25,29,30,60
21/08/2021,2402,10,12,14,32,33,34
25/08/2021,2403,1,19,35,40,47,54
28/08/2021,2404,21,38,48,49,53,59
01/09/2021,2405,8,12,29,43,54,60
04/09/2021,2406,13,17,31,43,54,55
08/09/2021,2407,4,29,30,38,43,57
11/09/2021,2408,2,29,39,49,52,58
15/09/2021,2409,7,10,27,35,43,59
18/09/2021,2410,7,26,29,34,43,44
22/09/2021,2411,9,16,34,36,49,60
25/09/2021,2412,3,22,37,40,41,48
28/09/2021,2413,4,5,6,14,29,38
30/09/2021,2414,10,12,26,29,35,60
02/10/2021,2415,6,7,11,26,37,57
06/10/2021,2416,3,7,10,11,27,46
09/10/2021,2417,2,11,19,27,57,60
13/10/2021,2418,10,35,43,48,50,53
16/10/2021,2419,5,8,29,39,44,60
19/10/2021,2420,2,3,32,35,48,57
21/10/2021,2421,2,7,10,20,30,46
23/10/2021,2422,16,18,38,48,51,60
27/10/2021,2423,3,16,17,37,38,53
30/10/2021,2424,10,31,38,46,49,54
03/11/2021,2425,5,11,24,27,32,57
06/11/2021,2426,3,19,25,37,44,56
10/11/2021,2427,3,9,25,28,29,39
13/11/2021,2428,11,37,53,55,56,60
17/11/2021,2429,19,26,39,45,46,56
20/11/2021,2430,8,11,22,25,26,36
24/11/2021,2431,7,29,38,40,44,52
27/11/2021,2432,8,9,32,52,53,57
01/12/2021,2433,1,2,14,28,40,51
04/12/2021,2434,5,22,30,32,33,36
07/12/2021,2435,5,15,28,32,38,54
09/12/2021,2436,1,19,41,46,48,55
11/12/2021,2437,4,11,19,25,37,55
15/12/2021,2438,2,8,34,38,47,51
18/12/2021,2439,12,15,23,32,33,46
31/12/2021,2440,9,41,42,46,47,54
05/01/2022,2441,2,7,9,25,41,49
08/01/2022,2442,1,5,12,13,17,31
12/01/2022,2443,15,17,20,35,37,43
15/01/2022,2444,11,25,32,37,47,56
19/01/2022,2445,1,13,27,41,51,58
22/01/2022,2446,13,19,29,42,49,52
25/01/2022,2447,18,30,32,35,40,48
27/01/2022,2448,14,20,21,31,49,52
29/01/2022,2449,2,6,11,15,17,39
02/02/2022,2450,13,26,31,46,51,60
05/02/2022,2451,8,10,51,56,57,58
09/02/2022,2452,10,14,15,24,34,44
12/02/2022,2453,9,14,22,24,44,47
16/02/2022,2454,21,38,50,53,56,59
19/02/2022,2455,28,34,40,41,52,55
22/02/2022,2456,10,19,46,47,49,50
24/02/2022,2457,15,40,44,45,47,51
26/02/2022,2458,15,24,33,49,53,59
03/03/2022,2459,16,17,18,28,35,47
05/03/2022,2460,8,11,16,21,32,37
09/03/2022,2461,3,16,23,41,45,57
12/03/2022,2462,11,16,31,37,42,51
16/03/2022,2463,2,7,24,43,52,56
19/03/2022,2464,3,8,23,29,53,54
23/03/2022,2465,2,3,13,20,53,54
26/03/2022,2466,1,10,19,34,35,45
30/03/2022,2467,22,35,41,42,53,57
02/04/2022,2468,5,28,30,38,52,55
06/04/2022,2469,8,33,40,42,48,51
09/04/2022,2470,8,23,29,30,36,55
13/04/2022,2471,5,13,18,23,35,36
16/04/2022,2472,15,18,28,42,55,60
20/04/2022,2473,22,30,38,39,49,56
23/04/2022,2474,1,40,44,45,58,60
26/04/2022,2475,2,7,32,46,49,55
28/04/2022,2476,20,33,37,38,49,50
30/04/2022,2477,2,17,23,28,39,46
04/05/2022,2478,10,15,17,20,21,35
07/05/2022,2479,4,6,9,31,50,56
11/05/2022,2480,1,8,21,27,36,37
14/05/2022,2481,1,32,35,44,45,57
18/05/2022,2482,20,34,38,40,49,54
21/05/2022,2483,11,14,36,41,54,59
25/05/2022,2484,5,12,32,38,47,60
28/05/2022,2485,8,9,17,19,33,56
31/05/2022,2486,23,36,42,48,54,58
02/06/2022,2487,17,31,34,40,56,57
04/06/2022,2488,3,10,13,25,41,42
08/06/2022,2489,11,16,17,41,46,59
11/06/2022,2490,22,29,38,43,48,53
15/06/2022,2491,10,30,31,33,42,52
18/06/2022,2492,4,9,37,43,44,56
22/06/2022,2493,1,4,10,22,53,54
25/06/2022,2494,8,12,14,30,33,41
28/06/2022,2495,7,26,31,38,46,58
30/06/2022,2496,5,14,23,46,48,52
02/07/2022,2497,9,12,26,29,46,47
06/07/2022,2498,11,19,38,47,56,59
09/07/2022,2499,5,16,25,32,39,55
13/07/2022,2500,11,27,32,40,58,59
16/07/2022,2501,16,20,21,39,44,55
20/07/2022,2502,3,14,16,38,43,45
23/07/2022,2503,14,33,41,42,44,55
27/07/2022,2504,3,5,19,26,43,51
30/07/2022,2505,21,22,29,34,40,44
02/08/2022,2506,4,6,12,34,35,53
04/08/2022,2507,41,45,48,51,53,58
06/08/2022,2508,8,37,39,50,59,60
10/08/2022,2509,8,13,25,32,44,57
13/08/2022,2510,4,10,15,39,41,49
17/08/2022,2511,7,10,34,47,49,52
20/08/2022,2512,13,19,21,35,46,50
24/08/2022,2513,5,15,24,34,45,52
27/08/2022,2514,3,12,19,41,45,54
31/08/2022,2515,8,17,49,51,52,53
03/09/2022,2516,1,5,6,16,22,39
08/09/2022,2517,3,22,23,44,53,60
10/09/2022,2518,3,8,20,36,38,57
13/09/2022,2519,2,17,22,41,58,60
15/09/2022,2520,23,28,33,38,55,59
17/09/2022,2521,4,5,25,32,39,40
21/09/2022,2522,1,10,27,36,37,45
24/09/2022,2523,3,20,22,37,41,43
28/09/2022,2524,4,13,21,26,47,51
01/10/2022,2525,2,16,24,38,43,59
05/10/2022,2526,8,19,29,38,48,56
08/10/2022,2527,4,15,22,53,56,60
13/10/2022,2528,3,5,32,56,57,59
15/10/2022,2529,14,17,18,28,30,44
18/10/2022,2530,1,5,18,49,55,56
20/10/2022,2531,10,14,17,18,23,30
22/10/2022,2532,17,18,20,37,45,53
26/10/2022,2533,28,36,39,44,56,60
29/10/2022,2534,1,3,24,37,51,56
03/11/2022,2535,9,22,27,30,33,45
05/11/2022,2536,12,24,26,31,37,48
09/11/2022,2537,6,15,19,20,33,52
12/11/2022,2538,1,23,32,33,36,59
16/11/2022,2539,2,8,28,34,41,49
19/11/2022,2540,10,28,45,47,57,59
22/11/2022,2541,12,20,22,25,26,55
24/11/2022,2542,2,5,27,30,46,53
26/11/2022,2543,25,38,45,53,55,56
